region,zone,woreda,adm3_pcode,hf_name,hf_id,otp_admitted_t1,otp_admitted_t2,otp_active_t1,otp_active_t2,lmri_t1_days,lmri_t2_days,lmri_t1_critical (0/1),lmri_t2_critical (0/1),lmri_delta (t2_days - t1_days),reporting_months_t1,reporting_months_t2,data_reliability_score_t2 (reporting_months_t2 / 6),low_data_flag (1 si DRS < 0.5),rutf_supply_modality_t1,rutf_supply_modality_t2
Benishangul Gumuz,Assosa,Buldigilu,ET060306,Beladaru HP,ET060306|beladaru hp|01,2,2,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Benishangul Gumuz,Assosa,Buldigilu,ET060306,Kedoshonshol Hp,ET060306|kedoshonshol hp|01,2,3,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Benishangul Gumuz,Assosa,Buldigilu,ET060306,Daharezab Hp,ET060306|daharezab hp|01,0,0,0,0,,,,,,,,,,0.0,0.0
Benishangul Gumuz,Assosa,Buldigilu,ET060306,Kedo Jp,ET060306|kedo jp|01,1,4,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Benishangul Gumuz,Assosa,Buldigilu,ET060306,Milindu Hp,ET060306|milindu hp|01,2,2,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Benishangul Gumuz,Assosa,Buldigilu,ET060306,Faduni Hp,ET060306|faduni hp|01,2,3,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Benishangul Gumuz,Assosa,Bambasi,ET060305,Boshima kerkege HP,ET060305|boshima kerkege hp|01,ND,3,1,1,180.0,0.0,1.0,0.0,-180.0,,,,,0.0,0.0
Benishangul Gumuz,Assosa,Bambasi,ET060305,Boshima maekel Hp,ET060305|boshima maekel hp|01,ND,ND,1,1,180.0,180.0,1.0,1.0,0.0,,,,,0.0,0.0
Oromia,East Hararghe,Gurawa,ET041016,Kurfa biyo,ET041016|kurfa biyo|01,6,19,1,1,30.0,0.0,0.0,0.0,-30.0,,,,,0.0,0.0
Oromia,East Hararghe,Gurawa,ET041016,Biftu HP,ET041016|biftu hp|01,16,16,1,1,30.0,0.0,0.0,0.0,-30.0,,,,,0.0,0.0
Oromia,East Hararghe,Gurawa,ET041016,Gefra kenchera HP,ET041016|gefra kenchera hp|01,14,12,1,1,0.0,45.0,0.0,1.0,45.0,,,,,0.0,0.0
Oromia,East Hararghe,Gurawa,ET041016,Jiru gemachu HP,ET041016|jiru gemachu hp|01,18,16,1,1,30.0,60.0,0.0,1.0,30.0,,,,,0.0,0.0
Oromia,East Hararghe,Gurawa,ET041016,Goro Jalela HP,ET041016|goro jalela hp|01,6,13,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,East Hararghe,Gurawa,ET041016,Lencha HP,ET041016|lencha hp|01,40,47,1,1,30.0,0.0,0.0,0.0,-30.0,,,,,0.0,0.0
Oromia,East Hararghe,Gurawa,ET041016,Rasa Jeneta HP,ET041016|rasa jeneta hp|01,18,9,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,East Hararghe,Gurawa,ET041016,Hula jeneta HP,ET041016|hula jeneta hp|01,17,24,1,1,30.0,0.0,0.0,0.0,-30.0,,,,,0.0,0.0
Oromia,East Hararghe,Gurawa,ET041016,Birbirsa HP,ET041016|birbirsa hp|01,63,30,1,1,30.0,0.0,0.0,0.0,-30.0,,,,,0.0,0.0
Oromia,East Hararghe,Gurawa,ET041016,Ejersa tobota Hp,ET041016|ejersa tobota hp|01,17,3,1,1,0.0,30.0,0.0,0.0,30.0,,,,,0.0,0.0
Oromia,East Hararghe,Gurawa,ET041016,B/Gudina Hp,ET041016|b/gudina hp|01,49,89,1,1,0.0,45.0,0.0,1.0,45.0,,,,,0.0,0.0
Oromia,East Hararghe,Gurawa,ET041016,O/Jeneta Hp,ET041016|o/jeneta hp|01,54,50,1,1,45.0,0.0,1.0,0.0,-45.0,,,,,0.0,0.0
Oromia,East Hararghe,Gurawa,ET041016,B/M/Lalisa,ET041016|b/m/lalisa|01,40,39,1,1,45.0,0.0,1.0,0.0,-45.0,,,,,0.0,0.0
Oromia,East Hararghe,Gurawa,ET041016,B/Jeneta,ET041016|b/jeneta|01,12,36,1,1,30.0,0.0,0.0,0.0,-30.0,,,,,0.0,0.0
Oromia,East Hararghe,Gurawa,ET041016,G/Burqaa,ET041016|g/burqaa|01,39,31,1,1,45.0,0.0,1.0,0.0,-45.0,,,,,0.0,0.0
Oromia,East Hararghe,Gurawa,ET041016,Qufa,ET041016|qufa|01,36,47,1,1,45.0,0.0,1.0,0.0,-45.0,,,,,0.0,0.0
Oromia,East Hararghe,Gurawa,ET041016,Girawa Town,ET041016|girawa town|01,25,32,1,1,30.0,0.0,0.0,0.0,-30.0,,,,,0.0,0.0
Oromia,East Hararghe,Gurawa,ET041016,Girawa,ET041016|girawa|01,0,0,0,0,,,,,,,,,,,
Oromia,East Hararghe,Gurawa,ET041016,Melba HC,ET041016|melba hc|01,0,0,0,0,,,,,,,,,,,
Oromia,East Hararghe,Gurawa,ET041016,Oromitu HC,ET041016|oromitu hc|01,0,0,0,0,,,,,,,,,,,
Oromia,East Hararghe,Bedeno,ET041013,Haradeneba HC,ET041013|haradeneba hc|01,0,0,0,0,,,,,,,,,,,
Oromia,East Hararghe,Bedeno,ET041013,Haradeneba Hp,ET041013|haradeneba hp|01,42,17,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,East Hararghe,Bedeno,ET041013,Burka bedhaso Hp,ET041013|burka bedhaso hp|01,24,16,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,East Hararghe,Bedeno,ET041013,Hashuko Hp,ET041013|hashuko hp|01,15,13,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,East Hararghe,Bedeno,ET041013,Bortolo Hp,ET041013|bortolo hp|01,38,63,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,East Hararghe,Bedeno,ET041013,Harokersa HC,ET041013|harokersa hc|01,0,0,0,0,,,,,,,,,,,
Oromia,East Hararghe,Bedeno,ET041013,Kara Ifa HP,ET041013|kara ifa hp|01,21,26,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,East Hararghe,Bedeno,ET041013,Gobaharo HP,ET041013|gobaharo hp|01,29,17,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,East Hararghe,Bedeno,ET041013,Meda Nagaya HP,ET041013|meda nagaya hp|01,11,6,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,East Hararghe,Bedeno,ET041013,Haro Qarsa HP,ET041013|haro qarsa hp|01,7,15,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Amhara,Waghimra,Tsagbiji,ET030808,Tsata HP,ET030808|tsata hp|01,63,36,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Amhara,Waghimra,Tsagbiji,ET030808,Azira Beleka HP,ET030808|azira beleka hp|01,22,19,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Amhara,Waghimra,Tsagbiji,ET030808,Zanziba HP,ET030808|zanziba hp|01,25,14,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Amhara,Waghimra,Tsagbiji,ET030808,Arisherewa HP,ET030808|arisherewa hp|01,28,22,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Amhara,Waghimra,Tsagbiji,ET030808,Mikun HP,ET030808|mikun hp|01,50,16,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Amhara,Waghimra,Tsagbiji,ET030808,Etikun HP,ET030808|etikun hp|01,37,25,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Amhara,Waghimra,Tsagbiji,ET030808,Shimlia Albeta  HP,ET030808|shimlia albeta hp|01,32,23,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Amhara,Waghimra,Tsagbiji,ET030808,Selmage HP,ET030808|selmage hp|01,38,29,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Amhara,Waghimra,Tsagbiji,ET030808,Cherey  HP,ET030808|cherey hp|01,22,11,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Amhara,Waghimra,Tsagbiji,ET030808,Bad HP,ET030808|bad hp|01,18,16,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Amhara,Waghimra,Tsagbiji,ET030808,Selmage HC,ET030808|selmage hc|01,0,0,0,0,,,,,,,,,,,
Amhara,Waghimra,Tsagbiji,ET030808,Mikun HC,ET030808|mikun hc|01,0,0,0,0,,,,,,,,,,,
Amhara,Waghimra,Tsagbiji,ET030808,Tsata HC,ET030808|tsata hc|01,0,0,0,0,,,,,,,,,,,
Amhara,Waghimra,Ziqulla,ET030801,Debire-Abay  HP,ET030801|debire-abay hp|01,32,53,1,1,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0
Gambella,Agnuak,Gambella Zuriya,ET120202,"Jewi Nutrition site-1 ,2 and 3","ET120202|jewi nutrition site-1 ,2 and 3|01",377,492,1,1,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
Amhara,Waghimra,Ziqulla,ET030801,Erise-Genet  HP,ET030801|erise-genet hp|01,71,45,1,1,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
Amhara,Waghimra,Ziqulla,ET030801,Hagere-Selam  HP,ET030801|hagere-selam hp|01,7,74,1,1,0.0,8.0,0.0,0.0,8.0,,,,,1.0,1.0
Amhara,Waghimra,Ziqulla,ET030801,Semen-Ber  HP,ET030801|semen-ber hp|01,15,25,1,1,5.0,0.0,0.0,0.0,-5.0,,,,,1.0,1.0
Amhara,Waghimra,Ziqulla,ET030801,Debire abeba HP,ET030801|debire abeba hp|01,8,19,1,1,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
Amhara,Waghimra,Ziqulla,ET030801,Addis fire HP,ET030801|addis fire hp|01,16,11,1,1,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
Amhara,Waghimra,Ziqulla,ET030801,Neka tederaje HP,ET030801|neka tederaje hp|01,55,50,1,1,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
Amhara,Waghimra,Ziqulla,ET030801,Keka Mariyam HP,ET030801|keka mariyam hp|01,21,47,1,1,4.0,11.0,0.0,0.0,7.0,,,,,1.0,1.0
Amhara,Waghimra,Ziqulla,ET030801,Addis alem HP,ET030801|addis alem hp|01,14,90,1,1,15.0,30.0,0.0,0.0,15.0,,,,,1.0,1.0
Amhara,Waghimra,Ziqulla,ET030801,Dil betegel HP,ET030801|dil betegel hp|01,18,56,1,1,0.0,20.0,0.0,0.0,20.0,,,,,1.0,1.0
Amhara,Waghimra,Ziqulla,ET030801,Nesa Worke,ET030801|nesa worke|01,38,45,1,1,14.0,7.0,0.0,0.0,-7.0,,,,,1.0,1.0
Amhara,Waghimra,Ziqulla,ET030801,Nesantet Melkam,ET030801|nesantet melkam|01,19,32,1,1,4.0,0.0,0.0,0.0,-4.0,,,,,1.0,1.0
Amhara,Waghimra,Ziqulla,ET030801,Tsiska HP,ET030801|tsiska hp|01,50,56,1,1,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
Amhara,Waghimra,Ziqulla,ET030801,Debire-Tsehay  HP,ET030801|debire-tsehay hp|01,46,183,1,1,5.0,7.0,0.0,0.0,2.0,,,,,1.0,1.0
Amhara,Waghimra,Abergelle,ET030805,D/Birhan HP,ET030805|d/birhan hp|01,18,16,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Gambella,Itang Special woreda,Nguenyyiel refugee camp,ET120407,Nguenyyiel Nutrition site 1,ET120407|nguenyyiel nutrition site 1|01,527,731,1,1,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
Amhara,Waghimra,Abergelle,ET030805,Adizelagni HP,ET030805|adizelagni hp|01,32,34,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Amhara,Waghimra,Abergelle,ET030805,Sikala HP,ET030805|sikala hp|01,37,43,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,Borena,Miyo,ET041216,Silala,ET041216|silala|01,7,5,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Amhara,Waghimra,Ziqulla,ET030801,Tsiska  health center,ET030801|tsiska health center|01,50,56,1,1,4.0,10.0,0.0,0.0,6.0,,,,,1.0,1.0
Amhara,Waghimra,Abergelle,ET030805,Saka,ET030805|saka|01,29,38,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Amhara,Waghimra,Abergelle,ET030805,Wirkadinu HP,ET030805|wirkadinu hp|01,65,35,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Amhara,Waghimra,Ziqulla,ET030801,Kedamit  Health center,ET030801|kedamit health center|01,58,101,1,1,14.0,14.0,0.0,0.0,0.0,,,,,1.0,1.0
Amhara,Waghimra,Ziqulla,ET030801,Telaje Health Center,ET030801|telaje health center|01,14,90,1,1,30.0,60.0,0.0,1.0,30.0,,,,,1.0,1.0
Gambella,Agnuak,Pinyudo I refugee camp,ET120407,Pinyudo 1 Refugee Camp,ET120407|pinyudo 1 refugee camp|01,304,440,1,1,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
Amhara,Waghimra,Ziqulla,ET030801,Areshewa Health Center,ET030801|areshewa health center|01,55,50,1,1,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
Amhara,Waghimra,Ziqulla,ET030801,Mishira Health Center,ET030801|mishira health center|01,7,74,1,1,14.0,60.0,0.0,1.0,46.0,,,,,1.0,1.0
Gambella,Agnuak,Pinyudo II Refugee camp,ET120407,Pinyudo 2 Refugee Camp,ET120407|pinyudo 2 refugee camp|01,31,78,1,1,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
Amhara,Waghimra,Ziqulla,ET030801,Tiska primary Hospital,ET030801|tiska primary hospital|01,0,0,0,0,,,,,,,,,,,
Amhara,Waghimra,Abergelle,ET030805,Genet HP,ET030805|genet hp|01,12,19,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Amhara,Waghimra,Abergelle,ET030805,Tsana HP,ET030805|tsana hp|01,18,50,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Amhara,Waghimra,Abergelle,ET030805,Firtatiku HP,ET030805|firtatiku hp|01,29,28,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Amhara,Waghimra,Abergelle,ET030805,Niwrak Health Center,ET030805|niwrak health center|01,0,0,0,0,,,,,,,,,,,
Amhara,Waghimra,Abergelle,ET030805,Seria Health Center,ET030805|seria health center|01,0,0,0,0,,,,,,,,,,,
Amhara,Waghimra,Abergelle,ET030805,Tsana Health Center,ET030805|tsana health center|01,0,0,0,0,,,,,,,,,,,
Amhara,Waghimra,Abergelle,ET030805,Ambadago Health Center,ET030805|ambadago health center|01,0,0,0,0,,,,,,,,,,,
Amhara,Waghimra,Abergelle,ET030805,Ambadago HP,ET030805|ambadago hp|01,33,28,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Amhara,Waghimra,Abergelle,ET030805,Tsilari Gergeb HP,ET030805|tsilari gergeb hp|01,66,64,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Amhara,Waghimra,Abergelle,ET030805,Debi Health Center,ET030805|debi health center|01,0,0,0,0,,,,,,,,,,,
Oromia,Borena,Guchi,ET041290,Gofa HC,ET041290|gofa hc|01,5,8,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,Borena,Guchi,ET041290,Irdari HC,ET041290|irdari hc|01,8,6,1,1,5.0,0.0,0.0,0.0,-5.0,,,,,0.0,0.0
Amhara,Waghimra,Abergelle,ET030805,Shirfamba HP,ET030805|shirfamba hp|01,17,29,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Amhara,Waghimra,Abergelle,ET030805,Dihirigiba HP,ET030805|dihirigiba hp|01,13,69,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Amhara,Waghimra,Abergelle,ET030805,Kuaro HP,ET030805|kuaro hp|01,42,26,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Amhara,Waghimra,Abergelle,ET030805,Debi HP,ET030805|debi hp|01,25,31,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Amhara,Waghimra,Abergelle,ET030805,Beleka HP,ET030805|beleka hp|01,19,53,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Somali,Shebele,Godey,ET050604,Hadawe,ET050604|hadawe|01,5,6,1,1,30.0,30.0,0.0,0.0,0.0,,,,,0.0,0.0
Amhara,Waghimra,Abergelle,ET030805,Niwrak HP,ET030805|niwrak hp|01,54,41,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,Borena,Teltalle,ET041212,Billaa,ET041212|billaa|01,18,24,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,Borena,Teltalle,ET041212,Bule korma HC,ET041212|bule korma hc|01,0,0,0,0,,,,,,,,,,,
Oromia,Borena,Teltalle,ET041212,Bule kormaHP,ET041212|bule kormahp|01,19,47,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,Borena,Teltalle,ET041212,Gandhilee,ET041212|gandhilee|01,13,19,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,Borena,Teltalle,ET041212,Dibe Gaya HC,ET041212|dibe gaya hc|01,0,0,0,0,,,,,,,,,,,
Oromia,Borena,Teltalle,ET041212,Dibe Gaya Hp,ET041212|dibe gaya hp|01,13,12,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,Borena,Teltalle,ET041212,Elkune,ET041212|elkune|01,18,25,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,East Hararghe,Gurawa,ET041016,Kare Horda,ET041016|kare horda|01,8,19,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,East Hararghe,Gurawa,ET041016,Hake bas,ET041016|hake bas|01,8,21,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,East Hararghe,Gurawa,ET041016,Wajin jirenya,ET041016|wajin jirenya|01,10,14,1,1,0.0,30.0,0.0,0.0,30.0,,,,,0.0,0.0
Oromia,East Hararghe,Gurawa,ET041016,Hake bas HC,ET041016|hake bas hc|01,0,0,0,0,,,,,,,,,,,
Oromia,Borena,Miyo,ET041216,Hidi,ET041216|hidi|01,0,0,0,0,,,,,,,,,,,
Oromia,East Hararghe,Gurawa,ET041016,Tokuma Jalela,ET041016|tokuma jalela|01,8,7,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,East Hararghe,Gurawa,ET041016,Doroba 03,ET041016|doroba 03|01,6,17,1,1,30.0,0.0,0.0,0.0,-30.0,,,,,0.0,0.0
Oromia,East Hararghe,Gurawa,ET041016,Chefe jeneta,ET041016|chefe jeneta|01,7,12,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,East Hararghe,Gurawa,ET041016,Doroba 03,ET041016|doroba 03|02,0,0,0,0,,,,,,,,,,,
Oromia,Borena,Moyale,ET041210,Hararsam hp,ET041210|hararsam hp|01,14,12,1,1,5.0,4.0,0.0,0.0,-1.0,,,,,0.0,0.0
Oromia,Borena,Moyale,ET041210,Lalabije,ET041210|lalabije|01,0,8,0,1,,3.0,,0.0,,,,,,0.0,0.0
Oromia,Borena,Moyale,ET041210,Tile Mado,ET041210|tile mado|01,14,13,1,1,4.0,5.0,0.0,0.0,1.0,,,,,0.0,0.0
Oromia,Borena,Teltalle,ET041212,Fulo tole,ET041212|fulo tole|01,21,32,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,Borena,Teltalle,ET041212,Hadho,ET041212|hadho|01,13,11,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,Borena,Moyale,ET041210,Lagasure,ET041210|lagasure|01,11,12,1,1,4.0,5.0,0.0,0.0,1.0,,,,,0.0,0.0
Oromia,Borena,Teltalle,ET041212,Jerarsa,ET041212|jerarsa|01,16,21,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,Borena,Teltalle,ET041212,Ibsa,ET041212|ibsa|01,8,8,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,Borena,Teltalle,ET041212,Milami town/01,ET041212|milami town/01|01,15,21,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,Borena,Teltalle,ET041212,Milami town HC,ET041212|milami town hc|01,0,0,0,0,,,,,,,,,,,
Oromia,Borena,Teltalle,ET041212,Milammi Rural,ET041212|milammi rural|01,15,18,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Somali,Shebele,Elele,ET050698,Elele,ET050698|elele|01,46,27,1,1,30.0,30.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,Borena,Miyo,ET041216,Boku,ET041216|boku|01,1,2,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Somali,Shebele,Elele,ET050698,Bargun,ET050698|bargun|01,44,18,1,1,30.0,30.0,0.0,0.0,0.0,,,,,0.0,0.0
Somali,Shebele,Elele,ET050698,Dure,ET050698|dure|01,14,3,1,1,30.0,30.0,0.0,0.0,0.0,,,,,0.0,0.0
Somali,Shebele,Elele,ET050698,Adiadeye,ET050698|adiadeye|01,17,5,1,1,30.0,30.0,0.0,0.0,0.0,,,,,0.0,0.0
Somali,Shebele,Elele,ET050698,Harwayn,ET050698|harwayn|01,17,7,1,1,30.0,30.0,0.0,0.0,0.0,,,,,0.0,0.0
Somali,Shebele,Elele,ET050698,Armale,ET050698|armale|01,20,4,1,1,30.0,30.0,0.0,0.0,0.0,,,,,0.0,0.0
Somali,Shebele,Elele,ET050698,Qanbay,ET050698|qanbay|01,7,6,1,1,30.0,30.0,0.0,0.0,0.0,,,,,0.0,0.0
Somali,Shebele,Elele,ET050698,Fakaw,ET050698|fakaw|01,12,6,1,1,30.0,30.0,0.0,0.0,0.0,,,,,0.0,0.0
Somali,Shebele,Elele,ET050698,Budud,ET050698|budud|01,16,3,1,1,30.0,30.0,0.0,0.0,0.0,,,,,0.0,0.0
Somali,Shebele,Elele,ET050698,Ayanbadan,ET050698|ayanbadan|01,15,3,1,1,30.0,30.0,0.0,0.0,0.0,,,,,0.0,0.0
Somali,Shebele,Elele,ET050698,Gadhijabane,ET050698|gadhijabane|01,13,5,1,1,30.0,30.0,0.0,0.0,0.0,,,,,0.0,0.0
Somali,Shebele,Elele,ET050698,Gedla,ET050698|gedla|01,6,3,1,1,30.0,30.0,0.0,0.0,0.0,,,,,0.0,0.0
Somali,Shebele,Gode city,ET050696,03 HP,ET050696|03 hp|01,48,95,1,1,30.0,30.0,0.0,0.0,0.0,,,,,0.0,0.0
Somali,Shebele,Gode city,ET050696,04 HP,ET050696|04 hp|01,62,77,1,1,30.0,30.0,0.0,0.0,0.0,,,,,0.0,0.0
Somali,Shebele,Gode city,ET050696,"Gode Ga,alo HC","ET050696|gode ga,alo hc|01",29,52,1,1,30.0,30.0,0.0,0.0,0.0,,,,,0.0,0.0
Somali,Shebele,Gode city,ET050696,06 HP,ET050696|06 hp|01,65,100,1,1,30.0,30.0,0.0,0.0,0.0,,,,,0.0,0.0
Somali,Shebele,Gode city,ET050696,10 HP,ET050696|10 hp|01,15,47,1,1,30.0,30.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,Borena,Teltalle,ET041212,Kulcha rural,ET041212|kulcha rural|01,24,34,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,Borena,Teltalle,ET041212,Darge Dhaba,ET041212|darge dhaba|01,9,10,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,Borena,Teltalle,ET041212,Kulcha Town,ET041212|kulcha town|01,12,11,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,Borena,Teltalle,ET041212,Kulcha,ET041212|kulcha|01,0,0,0,0,,,,,,,,,,,
Oromia,Borena,Teltalle,ET041212,Kalo,ET041212|kalo|01,19,22,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,Borena,Teltalle,ET041212,Wayyu wando,ET041212|wayyu wando|01,12,16,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Somali,Shebele,Godey,ET050604,Illan HC,ET050604|illan hc|01,6,2,1,1,30.0,30.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,Borena,Miyo,ET041216,Melbana,ET041216|melbana|01,0,0,0,0,,,,,,,,,,,
Somali,Shebele,Adadle,ET050602,Boholhagare,ET050602|boholhagare|01,45,36,1,1,30.0,30.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,Borena,Teltalle,ET041212,Bule Dambi,ET041212|bule dambi|01,10,34,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,Borena,Teltalle,ET041212,Hatuse,ET041212|hatuse|01,16,25,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Somali,Shebele,Adadle,ET050602,Udhi,ET050602|udhi|01,29,15,1,1,30.0,30.0,0.0,0.0,0.0,,,,,0.0,0.0
Somali,Shebele,Godey,ET050604,"Badila,ad","ET050604|badila,ad|01",4,8,1,1,30.0,30.0,0.0,0.0,0.0,,,,,0.0,0.0
Somali,Shebele,Adadle,ET050602,Dabafayd,ET050602|dabafayd|01,42,22,1,1,30.0,30.0,0.0,0.0,0.0,,,,,0.0,0.0
Somali,Shebele,Godey,ET050604,Barre,ET050604|barre|01,2,8,1,1,30.0,30.0,0.0,0.0,0.0,,,,,0.0,0.0
Somali,Shebele,Godey,ET050604,Digino,ET050604|digino|01,9,7,1,1,30.0,30.0,0.0,0.0,0.0,,,,,0.0,0.0
Somali,Shebele,Adadle,ET050602,Dafdafey,ET050602|dafdafey|01,15,4,1,1,30.0,30.0,0.0,0.0,0.0,,,,,0.0,0.0
Somali,Shebele,Adadle,ET050602,Danogab,ET050602|danogab|01,10,10,1,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,Borena,Moyale,ET041210,Meleb,ET041210|meleb|01,14,10,1,1,6.0,7.0,0.0,0.0,1.0,,,,,0.0,0.0
Somali,Shebele,Godey,ET050604,"Doloba,ad","ET050604|doloba,ad|01",12,6,1,1,30.0,30.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,Borena,Moyale,ET041210,Dambi Sapante,ET041210|dambi sapante|01,12,6,1,1,6.0,4.0,0.0,0.0,-2.0,,,,,0.0,0.0
Somali,Shebele,Godey,ET050604,Dudade,ET050604|dudade|01,8,12,1,1,30.0,30.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,Borena,Moyale,ET041210,Bede,ET041210|bede|01,9,0,1,0,5.0,,0.0,,,,,,,0.0,0.0
Somali,Shebele,Godey,ET050604,Gabias,ET050604|gabias|01,27,13,1,1,30.0,30.0,0.0,0.0,0.0,,,,,0.0,0.0
Oromia,Borena,Moyale,ET041210,Iladigalu,ET041210|iladigalu|01,0,6,0,1,,4.0,,0.0,,,,,,0.0,0.0
